iteration,model,hp,dim_method,do_scale,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
56,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
57,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale'}",pca,True,10,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
58,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,15,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
60,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9428900592495063,0.6666666666666666,0.6381116962914198,0.6511770880191933,,,,0
61,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto'}",pca,True,15,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 0], [35, 214]]",0.8548075677399424,0.5,0.4274037838699712,0.45687458558302546,,,,0
62,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,5,[],616,"[[0, 0], [24, 272]]",0.9190805354399826,0.6666666666666666,0.626206934386658,0.6438339066875726,,,,0
64,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,10,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 0], [44, 205]]",0.8042492550848556,0.6666666666666666,0.5687912942090945,0.6086898395721926,,,,0
65,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",pca,False,20,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
68,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 0], [24, 225]]",0.902463451822177,0.5,0.4512317259110885,0.4741864391563351,,,,0
69,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
70,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
72,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",pca,True,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
73,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
75,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,20,['drugConcentration'],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
76,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
77,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'sqrt'}",,False,N/A,['relationExtrusionWeight'],518,[[249]],1.0,1.0,1.0,1.0,,,,0
79,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,10,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
81,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,5,[],616,"[[0, 0], [24, 272]]",0.9190805354399826,0.6666666666666666,0.626206934386658,0.6438339066875726,,,,0
82,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [14, 282]]",0.9523809523809524,0.8333333333333334,0.8095238095238096,0.8205128205128206,,,,0
87,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.9462914197937241,0.6666666666666666,0.6398123765635287,0.6521797481378755,,,,0
93,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",pca,True,10,['drugConcentration'],616,"[[0, 0], [30, 266]]",0.8979591836734694,0.8333333333333334,0.7823129251700681,0.8032128514056224,,,,0
97,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
99,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto'}",,False,N/A,['relationExtrusionWeight'],518,"[[0, 0], [249, 0]]",0.0,0.0,0.0,0.0,,,,0
102,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
107,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9421768707482993,0.8333333333333334,0.804421768707483,0.8175046554934823,,,,0
108,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9428900592495063,0.6666666666666666,0.6381116962914198,0.6511770880191933,,,,0
109,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.9462914197937241,0.6666666666666666,0.6398123765635287,0.6521797481378755,,,,0
110,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [19, 277]]",0.935374149659864,0.8333333333333334,0.8010204081632653,0.815442561205273,,,,0
111,RF,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,5,[],616,"[[0, 0], [29, 267]]",0.9020737327188941,0.6666666666666666,0.6177035330261137,0.6382141250562303,,,,0
113,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,5,[],616,"[[0, 0], [29, 267]]",0.9020737327188941,0.6666666666666666,0.6177035330261137,0.6382141250562303,,,,0
114,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,5,['drugConcentration'],616,"[[0, 0], [30, 266]]",0.8986723721746763,0.6666666666666666,0.6160028527540048,0.637049787065545,,,,0
115,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,10,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
121,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,10,[],616,"[[0, 0], [29, 267]]",0.9020737327188941,0.6666666666666666,0.6177035330261137,0.6382141250562303,,,,0
122,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
123,RF,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[0, 0], [29, 267]]",0.9020737327188941,0.6666666666666666,0.6177035330261137,0.6382141250562303,,,,0
126,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9428900592495063,0.6666666666666666,0.6381116962914198,0.6511770880191933,,,,0
127,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [13, 283]]",0.95578231292517,0.8333333333333334,0.8112244897959183,0.8214936247723132,,,,0
135,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,N/A,['relationExtrusionWeight'],518,"[[0, 0], [249, 0]]",0.0,0.0,0.0,0.0,,,,0
137,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,10,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
138,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
146,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,20,[],616,[[296]],1.0,1.0,1.0,1.0,,,,0
148,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
149,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
154,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [8, 288]]",0.9727891156462585,0.8333333333333334,0.8197278911564626,0.8262411347517732,,,,0
158,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
160,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",pca,True,20,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
161,RF,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
165,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 'log2'}",pca,False,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
167,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,15,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
173,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",pca,True,5,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
176,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9428900592495063,0.6666666666666666,0.6381116962914198,0.6511770880191933,,,,0
177,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[0, 0], [15, 281]]",0.9496927803379416,0.6666666666666666,0.6415130568356374,0.6531713900134953,,,,0
178,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 0], [62, 187]]",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0
179,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,N/A,[],616,[[296]],1.0,1.0,1.0,1.0,,,,0
183,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,5,[],616,"[[0, 0], [19, 277]]",0.9360873381610709,0.6666666666666666,0.6347103357472021,0.6491379702497384,,,,0
185,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
186,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [12, 284]]",0.9591836734693877,0.8333333333333334,0.8129251700680271,0.822463768115942,,,,0
187,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [17, 279]]",0.9428900592495063,0.6666666666666666,0.6381116962914198,0.6511770880191933,,,,0
189,ET,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,10,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
190,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,20,[],616,"[[0, 0], [30, 266]]",0.8986723721746763,0.6666666666666666,0.6160028527540048,0.637049787065545,,,,0
191,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [7, 289]]",0.9761904761904763,0.8333333333333334,0.8214285714285715,0.8271604938271605,,,,0
195,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
196,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto'}",freq,False,N/A,[],616,[[296]],1.0,1.0,1.0,1.0,,,,0
199,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,5,[],616,"[[0, 0], [24, 272]]",0.9190805354399826,0.6666666666666666,0.626206934386658,0.6438339066875726,,,,0
203,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9421768707482993,0.8333333333333334,0.804421768707483,0.8175046554934823,,,,0
204,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
206,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
208,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
214,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
218,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
219,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",,False,N/A,['drugConcentration'],616,"[[0, 0], [3, 293]]",0.9864864864864865,0.8333333333333334,0.8265765765765766,0.8298850574712643,,,,0
220,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,5,[],616,"[[0, 0], [30, 266]]",0.8986723721746763,0.6666666666666666,0.6160028527540048,0.637049787065545,,,,0
224,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",pca,True,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
231,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",pca,False,5,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
232,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",,False,N/A,['drugConcentration'],616,"[[0, 0], [3, 293]]",0.9864864864864865,0.8333333333333334,0.8265765765765766,0.8298850574712643,,,,0
234,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",pca,True,15,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
235,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'log2'}",pca,False,15,[],616,"[[0, 0], [64, 232]]",0.8072745227123107,0.6666666666666666,0.570303928022822,0.6103380094271551,,,,0
240,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",freq,True,N/A,['relationExtrusionWeight'],518,"[[0, 0], [20, 229]]",0.9142375955434642,0.6666666666666666,0.6237854644383988,0.6433333333333333,,,,0
241,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.9462914197937241,0.6666666666666666,0.6398123765635287,0.6521797481378755,,,,0
242,RF,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,5,[],616,"[[0, 0], [30, 266]]",0.8986723721746763,0.6666666666666666,0.6160028527540048,0.637049787065545,,,,0
246,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,[[249]],1.0,1.0,1.0,1.0,,,,0
250,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [17, 279]]",0.9428900592495063,0.6666666666666666,0.6381116962914198,0.6511770880191933,,,,0
253,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,20,[],616,"[[0, 0], [30, 266]]",0.8986723721746763,0.6666666666666666,0.6160028527540048,0.637049787065545,,,,0
257,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,[[249]],1.0,1.0,1.0,1.0,,,,0
262,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,20,[],616,"[[0, 0], [31, 265]]",0.8945578231292517,0.8333333333333334,0.7806122448979592,0.8020202020202021,,,,0
266,ET,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,10,[],616,"[[0, 0], [32, 264]]",0.8925828395874479,0.6666666666666666,0.6129580864603906,0.6351911711888203,,,,0
268,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
270,RF,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,5,[],616,"[[0, 0], [29, 267]]",0.9020737327188941,0.6666666666666666,0.6177035330261137,0.6382141250562303,,,,0
271,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale'}",pca,False,5,[],616,"[[0, 0], [18, 278]]",0.9394886987052885,0.6666666666666666,0.6364110160193109,0.650163224994157,,,,0
274,ET,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,10,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
275,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [9, 287]]",0.9693877551020408,0.8333333333333334,0.8180272108843537,0.8253119429590018,,,,0
276,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
277,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,15,[],616,"[[0, 0], [32, 264]]",0.8925828395874479,0.6666666666666666,0.6129580864603906,0.6351911711888203,,,,0
278,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
279,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9421768707482993,0.8333333333333334,0.804421768707483,0.8175046554934823,,,,0
281,ET,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,['drugConcentration'],616,"[[0, 0], [34, 262]]",0.881757498116945,0.5,0.4408787490584725,0.4657564783775616,,,,0
283,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [14, 282]]",0.9523809523809524,0.8333333333333334,0.8095238095238096,0.8205128205128206,,,,0
285,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,20,[],616,"[[0, 0], [72, 224]]",0.7850559578670177,0.6666666666666666,0.5591946456001755,0.602565602214684,,,,0
287,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
289,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto'}",pca,False,5,[],616,[[296]],1.0,1.0,1.0,1.0,,,,0
290,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,15,[],616,[[296]],1.0,1.0,1.0,1.0,,,,0
291,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale'}",,False,N/A,['relationExtrusionWeight'],518,"[[0, 0], [249, 0]]",0.0,0.0,0.0,0.0,,,,0
292,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,15,[],616,"[[0, 0], [65, 231]]",0.803873162168093,0.6666666666666666,0.5686032477507131,0.6091596432679073,,,,0
298,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[0, 0], [18, 278]]",0.9387755102040817,0.8333333333333334,0.8027210884353742,0.8164794007490638,,,,0
300,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
302,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[0, 0], [32, 264]]",0.8925828395874479,0.6666666666666666,0.6129580864603906,0.6351911711888203,,,,0
306,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,10,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
308,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",pca,True,15,['drugConcentration'],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
310,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [14, 282]]",0.9523809523809524,0.8333333333333334,0.8095238095238096,0.8205128205128206,,,,0
312,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,20,[],616,"[[0, 0], [33, 263]]",0.8898946675444371,0.6666666666666666,0.6116140004388853,0.6345053684124252,,,,0
314,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
317,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",pca,False,15,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
