iteration,model,hp,dim_method,do_scale,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
992,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,True,20,[],616,"[[37, 50], [28, 501]]",0.87343299239444,0.7583534986758493,0.6859403132322112,0.7047141413023817,0.4137945815654353,0.11485799395972236,0.29893658760571296,1
33,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
41,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
97,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
107,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
208,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
279,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
310,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
410,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
438,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
449,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
495,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
513,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
530,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
621,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
627,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
644,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
717,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
899,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
944,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [19, 510]]",0.8717414109624967,0.7545240470053065,0.6369235241266318,0.6666437803398434,0.3418344954399603,0.04293125408836341,0.2989032413515969,1
203,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [20, 509]]",0.8701153947023341,0.742530867770748,0.6359801279002167,0.6643554762431946,0.3367654987034617,0.038064159122640724,0.29870133958082096,1
352,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [20, 509]]",0.8701153947023341,0.742530867770748,0.6359801279002167,0.6643554762431946,0.3367654987034617,0.038064159122640724,0.29870133958082096,1
189,ET,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,10,[],616,"[[37, 50], [26, 503]]",0.876671911880409,0.7642151599905507,0.6875092930253863,0.7052150197743876,0.41640212374889546,0.11905934373986528,0.2973427800090302,1
885,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[27, 60], [21, 508]]",0.8684893784421714,0.7335123413196878,0.6350367316738016,0.6622077855660922,0.33201840043970543,0.035582208101712975,0.29643619233799245,1
728,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,5,[],616,"[[26, 61], [19, 510]]",0.8701547338054025,0.7599357444317303,0.6313679685710762,0.6605066439821188,0.3306270141635784,0.03512767060513076,0.29549934355844765,1
274,ET,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,10,[],616,"[[36, 51], [26, 503]]",0.8750458956202465,0.760858462171236,0.6819537374698308,0.7004984649718563,0.4070502762313309,0.11198764860459803,0.29506262762673285,1
292,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,15,[],616,"[[41, 46], [36, 493]]",0.8669420403881457,0.7230937233373084,0.7009331783027676,0.7062653667759697,0.41492562214722933,0.12058084385003194,0.2943447782971974,1
546,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[28, 59], [22, 507]]",0.8684893784421716,0.7360096270450726,0.6396399062769762,0.6662091608048231,0.3394846254617425,0.045357729624987554,0.29412689583675494,1
204,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[26, 61], [22, 507]]",0.8652504589562025,0.7215375830847701,0.628537779891831,0.6537811441982744,0.31542949106194607,0.02134307274839572,0.29408641831355037,1
786,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[27, 60], [24, 505]]",0.8636506687647522,0.7308013223209016,0.6322065429945563,0.6549883334692131,0.318244830638553,0.025154851427663535,0.2930899792108895,1
927,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[29, 58], [20, 509]]",0.8733543141883032,0.7560302581854306,0.6470912390113278,0.6758979811968505,0.3592542613998722,0.06751286169116959,0.2917413997087026,1
428,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[29, 58], [23, 506]]",0.8684893784421714,0.7285989638634888,0.6442610503320825,0.6697464315321564,0.3455019577101746,0.054162486595268525,0.2913394711149061,1
705,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,N/A,['drugConcentration'],616,"[[29, 58], [23, 506]]",0.8684893784421714,0.7285989638634888,0.6442610503320825,0.6697464315321564,0.3455019577101746,0.054162486595268525,0.2913394711149061,1
111,RF,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,5,[],616,"[[37, 50], [33, 496]]",0.8653029110936272,0.728209399387375,0.680560752602928,0.6908267481213126,0.38659087999710817,0.09785982910129548,0.2887310508958127,1
113,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,5,[],616,"[[37, 50], [33, 496]]",0.8653029110936272,0.728209399387375,0.680560752602928,0.6908267481213126,0.38659087999710817,0.09785982910129548,0.2887310508958127,1
270,RF,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,5,[],616,"[[37, 50], [32, 497]]",0.8669289273537897,0.7343423992703748,0.6815041488293431,0.6932833877252413,0.3916690961068118,0.10377300844385524,0.28789608766295655,1
954,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,10,[],616,"[[27, 60], [25, 504]]",0.8620246525045895,0.7173738270289995,0.6312631467681412,0.6529308484021259,0.31347781847090994,0.026412248089468078,0.28706557038144187,1
520,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,5,[],616,"[[34, 53], [26, 503]]",0.8717938630999212,0.7434384127035795,0.6705248136990646,0.6904949601060123,0.3866912239637216,0.10068703904008323,0.2860041849236383,1
929,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[34, 53], [26, 503]]",0.8717938630999212,0.7434384127035795,0.6705248136990646,0.6904949601060123,0.3866912239637216,0.10068703904008323,0.2860041849236383,1
642,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,10,[],616,"[[43, 44], [27, 502]]",0.884788880146866,0.7743341871283048,0.7202170427919595,0.7250825181882765,0.45789911067926337,0.172241593799859,0.2856575168794043,1
298,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[27, 60], [22, 507]]",0.8668633621820089,0.7262720329024677,0.6340933354473866,0.6603893517476583,0.3278469040090205,0.04257322035438082,0.2852736836546397,1
462,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[27, 60], [22, 507]]",0.8668633621820089,0.7262720329024677,0.6340933354473866,0.6603893517476583,0.3278469040090205,0.04257322035438082,0.2852736836546397,1
569,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,15,[],616,"[[30, 57], [25, 504]]",0.8669027012850773,0.7298513045064768,0.648247626094463,0.668952389002283,0.3449096115486433,0.0599399466697536,0.2849696648788897,1
887,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,5,[],616,"[[38, 49], [32, 497]]",0.8685549436139525,0.737039532651738,0.6867329069992778,0.6960515141004036,0.39757132639884774,0.11380046730071998,0.28377085909812777,1
82,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[25, 62], [20, 509]]",0.866876475216365,0.7328513690826284,0.6248690167891056,0.6517953594485033,0.31285207845535695,0.029442326209241233,0.2834097522461157,1
503,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[25, 62], [20, 509]]",0.866876475216365,0.7328513690826284,0.6248690167891056,0.6517953594485033,0.31285207845535695,0.029442326209241233,0.2834097522461157,1
683,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,15,[],616,"[[42, 45], [28, 501]]",0.881549960660897,0.7687166892194958,0.7140448883956099,0.7204301105148021,0.4483265818725973,0.16626786747423355,0.2820587143983637,1
7,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,5,[],616,"[[38, 49], [33, 496]]",0.8669289273537897,0.730596882381654,0.6857895107728625,0.6937137169592886,0.3926683524061229,0.11135170229152141,0.2813166501146015,1
846,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",pca,False,5,[],616,"[[41, 46], [29, 500]]",0.8782848151062158,0.7630609380137681,0.7072191392280182,0.7142829688167032,0.436006453701996,0.1547692474199625,0.28123720628203347,1
302,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[40, 47], [37, 492]]",0.8636768948334644,0.7165696647042742,0.6937806317495552,0.6995058128192684,0.401372441233824,0.12022267610351199,0.281149765130312,1
746,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,10,[],616,"[[40, 47], [37, 492]]",0.8636768948334644,0.7165696647042742,0.6937806317495552,0.6995058128192684,0.401372441233824,0.12022267610351199,0.281149765130312,1
522,ET,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,20,[],616,"[[38, 49], [27, 502]]",0.8766719118804092,0.7630892387440747,0.6924482497401476,0.7083225413205331,0.4223549675388264,0.14287725277779217,0.2794777147610342,1
754,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,15,[],616,"[[41, 46], [28, 501]]",0.8799239444007343,0.7656057742019635,0.7078357380688125,0.714038396155922,0.43595034000230887,0.15829751540064463,0.27765282460166424,1
789,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,['drugConcentration'],616,"[[26, 61], [25, 504]]",0.8603592971413585,0.729012356509496,0.6260343885982066,0.6486820602454283,0.3066687409280166,0.03268057295471796,0.2739881679732986,1
242,RF,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,5,[],616,"[[40, 47], [29, 500]]",0.876671911880409,0.7592645331883924,0.7016635836724626,0.7095676327752976,0.42659273599205993,0.15716778852154492,0.26942494747051504,1
427,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[40, 47], [29, 500]]",0.876671911880409,0.7592645331883924,0.7016635836724626,0.7095676327752976,0.42659273599205993,0.15716778852154492,0.26942494747051504,1
930,RF,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[40, 47], [29, 500]]",0.876671911880409,0.7592645331883924,0.7016635836724626,0.7095676327752976,0.42659273599205993,0.15716778852154492,0.26942494747051504,1
784,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,15,[],616,"[[37, 50], [30, 499]]",0.8701940729084712,0.7329994371838844,0.6837267233937601,0.6981615411892916,0.4005211946219246,0.13308406028508263,0.26743713433684196,1
788,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,N/A,[],616,"[[23, 64], [20, 509]]",0.8636244426960399,0.7213722819326268,0.6131043109067527,0.6386210119093734,0.28762009072523437,0.021345085239758404,0.26627500548547595,1
859,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",,True,N/A,['drugConcentration'],616,"[[29, 58], [30, 499]]",0.857172829792814,0.6979747786215319,0.6386556383559714,0.656266020155192,0.3175139101618173,0.05820512682159082,0.25930878334022645,1
508,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,True,15,[],616,"[[40, 47], [27, 502]]",0.8799239444007345,0.7506816698773291,0.703223578739672,0.7122339605939346,0.4311419401689747,0.1734661691485062,0.2576757710204685,1
123,RF,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[38, 49], [30, 499]]",0.8718069761342775,0.7362717558865987,0.6886196994521079,0.6970913056513051,0.4009736320395799,0.14777504774626649,0.25319858429331343,1
851,RF,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,5,[],616,"[[38, 49], [30, 499]]",0.8718069761342775,0.7362717558865987,0.6886196994521079,0.6970913056513051,0.4009736320395799,0.14777504774626649,0.25319858429331343,1
327,ET,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,5,[],616,"[[38, 49], [27, 502]]",0.8766719118804092,0.7579713970332194,0.6921214523545267,0.7038086870493152,0.41522255827601134,0.16429417545844868,0.2509283828175627,1
740,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[35, 52], [27, 502]]",0.8717938630999214,0.7487693071652026,0.6751279883022392,0.6895786867134996,0.38703838370110333,0.13683714114357676,0.25020124255752657,1
958,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 0.5}",pca,False,5,[],616,"[[37, 50], [29, 500]]",0.8718069761342775,0.7359445466089742,0.6836897274633124,0.6935864581219144,0.394252449334691,0.14600301438150684,0.24824943495318416,1
114,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,5,['drugConcentration'],616,"[[26, 61], [26, 503]]",0.8587726199842644,0.7055443325168096,0.6241106002149288,0.6434755908830005,0.2952683957474325,0.05047391867819844,0.24479447706923407,1
186,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[24, 63], [21, 508]]",0.8636244426960399,0.7153300015612609,0.618043267621514,0.6422028462880432,0.2941092213124998,0.05348738851255495,0.24062183279994484,1
829,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[33, 54], [29, 500]]",0.8652897980592709,0.7192413781863323,0.6617943026267111,0.6794266082958847,0.36346153044478713,0.12292350067591701,0.24053802976887012,1
664,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,5,[],616,"[[38, 49], [35, 494]]",0.8636768948334644,0.7163970956223012,0.6839027183200324,0.6908501717009586,0.38574818192040145,0.14597677196467346,0.239771409955728,1
971,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,5,[],616,"[[38, 49], [35, 494]]",0.8636768948334644,0.7163970956223012,0.6839027183200324,0.6908501717009586,0.38574818192040145,0.14597677196467346,0.239771409955728,1
231,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",pca,False,5,[],616,"[[33, 54], [26, 503]]",0.8701678468397589,0.7316176341783466,0.6646424607578881,0.6820538817937475,0.37121834009203997,0.14043202032082178,0.2307863197712182,1
839,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[33, 54], [26, 503]]",0.8701678468397589,0.7316176341783466,0.6646424607578881,0.6820538817937475,0.37121834009203997,0.14043202032082178,0.2307863197712182,1
392,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[26, 61], [23, 506]]",0.8636506687647522,0.7536029548978894,0.627267586279795,0.6444842419499481,0.3016936565197598,0.07117960375767338,0.23051405276208645,1
534,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[22, 65], [14, 515]]",0.8717414109624967,0.7676856067868557,0.6125555379384457,0.639163010802312,0.29464529920306387,0.06544331961940913,0.22920197958365474,1
564,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[28, 59], [26, 503]]",0.8620246525045896,0.7102381496104159,0.6358753060972817,0.6522916943362261,0.3136964064506489,0.08859860036020277,0.2250978060904461,1
397,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",pca,False,10,[],616,"[[24, 63], [24, 505]]",0.8587726199842644,0.7113429304705801,0.6145594841710269,0.632328734158178,0.276309135171092,0.05798259937679299,0.21832653579429903,1
220,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,5,[],616,"[[26, 61], [26, 503]]",0.8587726199842644,0.7014147643015638,0.6241106002149287,0.641660534625684,0.292606296894063,0.0759774786499094,0.2166288182441536,1
179,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[23, 64], [18, 511]]",0.8668633621820089,0.7325472531354884,0.6146643059739619,0.6380336330185151,0.2896121792632803,0.07404375508237912,0.2155684241809012,1
444,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[23, 64], [18, 511]]",0.8668633621820089,0.7325472531354884,0.6146643059739619,0.6380336330185151,0.2896121792632803,0.07404375508237912,0.2155684241809012,1
19,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[18, 69], [13, 516]]",0.8668633621820089,0.8070295680255575,0.5909499145570178,0.6114973662566677,0.245905111750168,0.031436384459666566,0.21446872729050143,1
390,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[22, 65], [20, 509]]",0.8620115394702335,0.718291327674761,0.6072219579655762,0.6276634166675216,0.2688531360163136,0.05783865159976736,0.21101448441654624,1
344,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[22, 65], [21, 508]]",0.8603986362444271,0.7126366111733625,0.6062785617391611,0.6258511548552597,0.26482639535718216,0.055999030672517165,0.208827364684665,1
578,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[16, 71], [11, 518]]",0.866876475216365,0.7842056225318073,0.5814167679650477,0.6017173703981442,0.2277390448774402,0.0209769830220992,0.20676206185534102,1
23,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,10,[],616,"[[24, 63], [26, 503]]",0.8555337004982952,0.6906285428444277,0.6126726917181967,0.6291112414525768,0.2685200716957342,0.06320471367102952,0.20531535802470469,1
35,ET,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[22, 65], [21, 508]]",0.8603855232100708,0.7015196189912876,0.6062785617391612,0.6262351261772842,0.2648711088989314,0.06505910195519006,0.19981200694374135,1
959,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[22, 65], [21, 508]]",0.8603855232100708,0.7015196189912876,0.6062785617391612,0.6262351261772842,0.2648711088989314,0.06505910195519006,0.19981200694374135,1
318,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[17, 70], [15, 514]]",0.8619984264358773,0.7605818768241045,0.5831807691630112,0.6014484822433249,0.2244165538207163,0.02461848712238231,0.19979806669833397,1
287,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[21, 66], [21, 508]]",0.8587726199842646,0.7063998280449864,0.6007230061836054,0.6195212732480566,0.25269161849439226,0.06139235968299887,0.19129925881139337,1
300,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[21, 66], [21, 508]]",0.8587726199842646,0.7063998280449864,0.6007230061836054,0.6195212732480566,0.25269161849439226,0.06139235968299887,0.19129925881139337,1
122,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,N/A,[],616,"[[21, 66], [21, 508]]",0.8587726199842644,0.6951994457445776,0.6007230061836056,0.6195515194936775,0.2522455015866756,0.0625282420024292,0.1897172595842464,1
362,ET,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[21, 66], [21, 508]]",0.8587726199842644,0.6951994457445776,0.6007230061836056,0.6195515194936775,0.2522455015866756,0.0625282420024292,0.1897172595842464,1
