iteration,model,hp,dim_method,do_scale,filter_ok,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
81,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale'}",freq,False,True,N/A,[],88,"[[29, 21], [8, 30]]",0.6679738562091504,0.6942676767676768,0.6810714285714287,0.664298245614035,0.3475177454124823,0.23057983504276652,0.11693791036971579,1
756,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",,False,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",83,"[[41, 5], [21, 16]]",0.6875,0.741060606060606,0.662063492063492,0.645552203961815,0.33501109981829735,0.22061264995512794,0.11439844986316941,1
497,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",,False,True,N/A,['drugConcentration'],88,"[[43, 7], [22, 16]]",0.6718954248366014,0.7137545787545788,0.6407142857142858,0.6341936962844218,0.3012421655283246,0.19590992783332759,0.10533223769499703,1
195,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,5,[],402,"[[14, 32, 4], [10, 303, 1], [1, 37, 0]]",0.7886111111111112,0.47398845148454993,0.41499231950844856,0.41363202225889184,0.20832584260689244,0.10915271607775989,0.09917312652913254,1
474,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",,False,True,N/A,['drugConcentration'],88,"[[42, 8], [22, 16]]",0.6601307189542485,0.6865567765567766,0.6307142857142857,0.6236666870617604,0.27772117316191236,0.180869420188759,0.09685175297315335,1
316,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",83,"[[41, 5], [23, 14]]",0.663235294117647,0.7118298368298369,0.6352777777777778,0.6179437229437229,0.2822277498513225,0.19275320468589896,0.08947454516542352,1
309,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'sqrt'}",,False,False,N/A,['drugConcentration'],402,"[[0, 49, 1], [5, 301, 8], [4, 25, 9]]",0.7711419753086419,0.4342795290163711,0.3993215565796211,0.39540158711227696,0.13228739765136638,0.04330493842174039,0.088982459229626,1
417,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",,False,True,N/A,['drugConcentration'],88,"[[42, 8], [21, 17]]",0.6712418300653595,0.6920512820512821,0.6432142857142857,0.6375462857239678,0.30232814513730544,0.21764668835579298,0.08468145678151245,1
422,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",,False,False,N/A,['drugConcentration'],402,"[[0, 49, 1], [1, 308, 5], [3, 29, 6]]",0.7811111111111111,0.4549096066417852,0.3805384877965523,0.37267020433471154,0.10871207267232808,0.03406082836002178,0.0746512443123063,1
380,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale'}",,False,True,N/A,['drugConcentration'],88,"[[43, 7], [25, 13]]",0.6366013071895424,0.6710381285381285,0.5996428571428571,0.583865265169613,0.21335764603169666,0.14234426862131758,0.07101337741037908,1
748,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",pca,True,True,5,[],88,"[[35, 15], [12, 26]]",0.6947712418300653,0.6930050505050506,0.6928571428571428,0.6891986659711117,0.38012574285050693,0.31926983677319876,0.060855906077308175,1
